CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
40501,1,495
40501,1,57
40501,1,11
40501,1,117
40501,1,1932
40501,1,1687
40501,1,893
40517,1,526
40517,1,0
40517,1,1565
40517,1,455
40517,1,911
40517,1,271
40517,1,809
40517,1,671
40517,1,154
40517,1,1398
40517,1,211
40517,1,1221
40517,1,1462
40517,1,119
40607,1,2361
40607,1,233
40607,1,343
40607,1,1042
40607,1,99
40607,1,62
40607,1,2311
40643,1,417
40643,1,39
40643,1,1774
40643,1,1364
40643,1,352
40767,1,1365
40767,1,768
40767,1,1829
40767,1,673
40767,1,2213
40767,1,1269
40767,1,599
40767,1,107
40767,1,1115
40767,1,166
40767,1,2127
40767,1,117
40767,1,786
40955,1,214
40955,1,164
40955,1,60
40955,1,1836
40955,1,11
40955,1,2708
41081,1,175
41081,1,416
41081,1,907
41081,1,2742
41081,1,11
41081,1,1799
41081,1,117
41081,1,2588
41081,1,626
41081,1,90
41081,1,420
41081,1,2093
41099,1,429
41099,1,407
41196,1,243
41196,1,62
41263,1,1070
41263,1,1318
41263,1,1725
41263,1,141
41263,1,96
41263,1,1215
41263,1,870
41263,1,352
41352,1,36
41352,1,1524
41463,1,105
41463,1,768
41463,1,1496
41463,1,2230
41463,1,1411
41463,1,1428
41463,1,1733
41463,1,225
41463,1,2236
41463,1,11
41463,1,1076
41463,1,558
41463,1,1282
41463,1,2802
41463,1,2962
41463,1,2395
41463,1,774
41465,1,36
41465,1,972
41465,1,1991
41465,1,525
41465,1,11
41465,1,1210
41465,1,247
41500,1,2057
41570,1,2072
41570,1,1805
41570,1,85
41570,1,2793
41570,1,828
41570,1,438
41570,1,2005
41570,1,2229
41570,1,2327
41570,1,1890
41570,1,1101
41570,1,740
41570,1,542
41570,1,1075
41570,1,138
41570,1,1549
41570,1,2769
41570,1,282
41570,1,62
41570,1,1695
41570,1,2890
41570,1,1327
41666,1,1587
41666,1,2129
41666,1,71
41666,1,2321
41666,1,1103
41781,1,2576
41781,1,36
41781,1,1003
41781,1,105
41781,1,152
41781,1,409
41781,1,290
41781,1,2285
41781,1,343
41781,1,2641
41781,1,1555
41781,1,557
41781,1,500
41781,1,11
41781,1,543
41781,1,157
41781,1,2867
41781,1,250
41781,1,620
41781,1,303
41781,1,1211
41862,1,36
41862,1,36
41862,1,2216
41862,1,1420
41862,1,59
41912,1,1903
41912,1,2095
41912,1,470
41912,1,1410
41934,1,502
41934,1,508
41966,1,1157
41966,1,685
41966,1,214
41966,1,56
41966,1,1166
41966,1,1063
41972,1,1008
41972,1,1019
41972,1,152
41972,1,234
41972,1,343
41972,1,1910
41972,1,660
41972,1,407
41972,1,853
41972,1,484
41972,1,250
41972,1,891
41972,1,1000
41972,1,172
42015,1,36
42015,1,1838
42015,1,394
42015,1,719
42143,1,144
42143,1,121
42143,1,11
42183,1,139
42237,1,1238
42237,1,36
42237,1,2543
42237,1,0
42237,1,2935
42237,1,29
42237,1,178
42237,1,1267
42237,1,653
42237,1,2
42237,1,1289
42237,1,1665
42237,1,949
42237,1,11
42237,1,312
42237,1,2934
42237,1,2732
42237,1,434
42319,1,2989
42319,1,924
42319,1,2683
42319,1,11
42319,1,877
42319,1,413
42319,1,62
42319,1,241
42399,1,825
42399,1,2693
42399,1,274
42399,1,1306
42399,1,2328
42399,1,1770
42399,1,202
42399,1,1378
42399,1,35
42399,1,1517
42399,1,196
42414,1,1931
42414,1,496
42414,1,2647
42414,1,1009
42414,1,2698
42414,1,2343
42414,1,580
42433,1,1577
42433,1,2965
42433,1,1050
42433,1,211
42433,1,870
42519,1,580
42553,1,2010
42553,1,144
42553,1,390
42553,1,105
42553,1,1388
42553,1,1991
42553,1,357
42553,1,2652
42553,1,274
42553,1,994
42553,1,1268
42553,1,378
42553,1,116
42553,1,1304
42553,1,331
42553,1,168
42555,1,453
42555,1,1276
42555,1,2155
42555,1,577
42585,1,154
42602,1,144
42602,1,1101
42602,1,11
42602,1,927
42693,1,2317
42693,1,398
42693,1,881
42693,1,954
42693,1,165
42693,1,2904
42693,1,1021
42693,1,750
42693,1,771
42693,1,500
42693,1,11
42693,1,117
42693,1,1582
42693,1,6
42693,1,40
42693,1,2095
42693,1,674
42693,1,78
42693,1,1011
42693,1,158
42693,1,1850
42693,1,1932
42693,1,1916
42693,1,196
42693,1,830
42693,1,352
42787,1,290
42787,1,139
42787,1,62
42787,1,1535
42787,1,2057
42788,1,1033
42839,1,1284
42839,1,343
42839,1,2430
42839,1,11
42839,1,2906
42869,1,62
43029,1,2791
43172,1,138
43172,1,1045
43264,1,1838
43264,1,702
43264,1,876
43264,1,2314
43264,1,1292
43264,1,2127
43264,1,2770
43264,1,1613
43311,1,557
43324,1,144
43324,1,11
43496,1,144
43496,1,2426
43496,1,2545
43531,1,2543
43531,1,1504
43531,1,178
43531,1,2512
43531,1,2219
43531,1,1639
43531,1,41
43531,1,2773
43531,1,468
43531,1,478
43531,1,982
43531,1,1615
43531,1,771
43531,1,11
43531,1,1469
43531,1,1298
43531,1,2135
43531,1,1379
43531,1,505
43531,1,2542
43531,1,1517
43531,1,384
43531,1,1669
43531,1,878
43531,1,2453
43571,1,1402
43571,1,902
43571,1,1019
43571,1,653
43571,1,372
43571,1,274
43571,1,1821
43571,1,252
43571,1,462
43571,1,2412
43571,1,1592
43571,1,99
43571,1,300
43571,1,2604
43571,1,1442
43571,1,2846
43571,1,824
43571,1,288
43571,1,19
43571,1,1548
43592,1,205
43592,1,840
43592,1,831
43592,1,1949
43592,1,2173
43592,1,1137
43592,1,2324
43592,1,769
43592,1,858
43592,1,771
43592,1,2358
43592,1,245
43592,1,138
43592,1,2102
43592,1,1802
43592,1,215
43592,1,619
43592,1,486
43592,1,694
43592,1,1315
43592,1,819
43621,1,896
43621,1,36
43621,1,1278
43621,1,643
43640,1,0
43640,1,134
43640,1,839
43640,1,2
43640,1,358
43640,1,1026
43640,1,379
43640,1,329
43640,1,11
43640,1,2377
43640,1,26
43640,1,265
43640,1,707
43640,1,781
43674,1,1456
43674,1,1478
43674,1,2505
43674,1,2566
43674,1,1428
43674,1,1893
43674,1,949
43674,1,11
43674,1,280
43674,1,983
43674,1,1900
43674,1,1002
43674,1,196
43674,1,1920
43813,1,1857
43813,1,2143
43813,1,904
43825,1,2283
43832,1,2362
43832,1,3
43832,1,71
43832,1,641
43832,1,430
43832,1,2948
43832,1,2911
43832,1,19
43832,1,140
44074,1,862
44074,1,1857
44074,1,982
44619,1,120
44619,1,1066
44619,1,1304
44619,1,1383
44619,1,619
44619,1,250
44619,1,1000
44825,1,1901
44825,1,11
44825,1,1002
44877,1,1218
44877,1,445
44884,1,1359
44884,1,1944
44884,1,290
44884,1,2
44884,1,655
44884,1,139
44884,1,904
44884,1,110
44884,1,936
44884,1,1211
44974,1,2352
44984,1,456
44984,1,257
44984,1,375
44984,1,486
44984,1,62
45335,1,319
45335,1,801
45335,1,1602
45335,1,20
45335,1,1294
45335,1,2882
45335,1,928
45335,1,424
45335,1,624
45335,1,323
45335,1,1068
45335,1,1634
45335,1,1450
45614,1,2600
45614,1,2140
45614,1,2371
45614,1,254
45614,1,2317
45614,1,2691
45614,1,731
45614,1,2233
45614,1,630
45614,1,1590
45614,1,1909
45614,1,1935
45614,1,1788
45614,1,1436
45614,1,5
45614,1,2518
45614,1,938
45614,1,11
45614,1,1839
45614,1,530
45614,1,247
45614,1,1899
45614,1,2859
45614,1,2090
45800,1,789
45811,1,1393
45811,1,37
45811,1,1339
45811,1,1072
45811,1,154
45811,1,673
45811,1,224
45811,1,11
45811,1,2906
45811,1,1468
45811,1,172
45825,1,142
45850,1,36
45850,1,2446
45850,1,2356
45850,1,1991
45850,1,2121
45850,1,358
45850,1,497
45850,1,909
45850,1,518
45850,1,2320
45850,1,2590
45850,1,1286
45850,1,1200
45850,1,158
45850,1,1073
45858,1,2722
45858,1,2238
45858,1,2617
45858,1,1350
45858,1,677
45858,1,1573
45858,1,239
45858,1,71
45858,1,244
45858,1,981
45858,1,1427
45858,1,2175
45858,1,1733
45858,1,983
45858,1,247
45858,1,264
45858,1,2863
45858,1,2246
45858,1,19
45952,1,36
46171,1,2083
46171,1,556
46171,1,677
46171,1,2162
46171,1,110
46176,1,0
46176,1,726
46176,1,130
46176,1,20
46176,1,1208
46176,1,361
46176,1,2854
46176,1,1744
46176,1,878
46176,1,781
46176,1,1521
46245,1,528
46245,1,572
46245,1,377
46245,1,186
46245,1,1620
46245,1,647
46245,1,2436
46245,1,1293
46245,1,1509
46245,1,172
46247,1,1629
46247,1,408
46348,1,319
46348,1,2271
46348,1,190
46348,1,1175
46348,1,16
46348,1,539
46348,1,821
46348,1,2675
46418,1,2542
46555,1,1380
46555,1,950
46555,1,1243
46555,1,712
46555,1,670
46555,1,206
46555,1,1426
46555,1,415
46555,1,1844
46555,1,2071
46555,1,182
46555,1,2476
46555,1,546
46555,1,1788
46555,1,1651
46555,1,714
46555,1,117
46555,1,1286
46555,1,292
46555,1,212
46555,1,62
46555,1,2786
46641,1,36
46641,1,42
46641,1,1269
46641,1,1247
46641,1,1022
46641,1,11
46641,1,1165
46641,1,1286
46641,1,383
46641,1,897
46641,1,2510
46641,1,893
46641,1,1979
46641,1,2366
46654,1,881
46654,1,495
46654,1,11
46654,1,877
46654,1,382
46654,1,1696
46654,1,878
46654,1,1133
46657,1,2885
46657,1,1889
46657,1,305
46657,1,2517
46657,1,2514
46733,1,512
46733,1,207
46733,1,803
46733,1,665
46769,1,2192
46783,1,2291
46783,1,1008
46783,1,144
46783,1,1991
46783,1,1079
46783,1,1350
46783,1,825
46783,1,496
46783,1,2419
46783,1,224
46783,1,982
46783,1,108
46783,1,998
46783,1,11
46783,1,245
46783,1,473
46783,1,2225
46783,1,2436
46783,1,486
46783,1,2943
46783,1,396
46783,1,1375
46783,1,19
46837,1,528
46837,1,1394
46837,1,71
46837,1,231
46837,1,982
46837,1,338
46837,1,418
46837,1,194
46837,1,661
46837,1,1746
46837,1,587
46939,1,47
46939,1,2536
46969,1,885
46969,1,1928
46969,1,108
46969,1,798
46969,1,11
46969,1,681
46969,1,2867
46969,1,694
46969,1,102
46974,1,855
46974,1,178
46974,1,1470
46974,1,1589
46974,1,673
46974,1,919
46974,1,2744
46974,1,2022
46974,1,11
46974,1,2207
46974,1,1592
46974,1,2115
46974,1,2829
46974,1,515
47240,1,1855
47240,1,2353
47240,1,2300
47240,1,766
47409,1,1994
47409,1,2293
47409,1,1768
47409,1,500
47409,1,2022
47409,1,426
47409,1,1002
47630,1,1241
47672,1,296
47672,1,692
47742,1,2506
47760,1,1244
47760,1,154
47760,1,908
47760,1,11
47816,1,36
47816,1,141
47816,1,64
47816,1,2399
47816,1,1277
47816,1,1849
47816,1,11
47816,1,2171
47816,1,485
47816,1,866
48002,1,794
48002,1,0
48002,1,343
48002,1,771
48002,1,2040
48002,1,329
48002,1,1264
48002,1,250
48002,1,62
48002,1,196
48082,1,551
48082,1,1503
48116,1,1947
48166,1,870
48205,1,1716
48205,1,2963
48205,1,495
48205,1,1521
48281,1,1933
48301,1,2212
48301,1,596
48301,1,1274
48301,1,105
48301,1,731
48301,1,446
48301,1,239
48301,1,183
48301,1,942
48301,1,1703
48301,1,597
48301,1,123
48301,1,1645
48301,1,473
48301,1,187
48301,1,1765
48301,1,19
48367,1,43
48367,1,881
48367,1,2725
48367,1,39
48367,1,1788
48367,1,72
48367,1,931
48367,1,663
48367,1,1552
48485,1,755
48496,1,726
48531,1,36
48566,1,2506
48595,1,2037
48595,1,463
48595,1,866
48681,1,947
48681,1,659
48681,1,733
48846,1,1112
49123,1,1008
49123,1,37
49123,1,290
49123,1,677
49123,1,243
49123,1,888
49123,1,1651
49123,1,919
49123,1,2796
49123,1,30
49123,1,19
49123,1,1859
49123,1,651
49123,1,1613
49177,1,36
49177,1,175
49177,1,2511
49177,1,1451
49177,1,2713
49177,1,2503
49177,1,224
49177,1,522
49177,1,329
49177,1,11
49177,1,40
49177,1,19
49192,1,36
49192,1,2118
49192,1,28
49192,1,1870
49192,1,942
49192,1,1866
49192,1,46
49291,1,36
49291,1,1087
49291,1,1193
49291,1,245
49291,1,2500
49291,1,19
49306,1,640
49306,1,2509
49306,1,570
49306,1,2220
49306,1,1640
49306,1,1928
49306,1,51
49306,1,2110
49306,1,1048
49306,1,1322
49306,1,966
49306,1,705
49306,1,550
49306,1,2436
49306,1,2940
49306,1,1708
49306,1,2332
49306,1,19
49306,1,1888
49306,1,651
49544,1,289
49544,1,1542
49544,1,1374
49544,1,2035
49544,1,2079
49544,1,329
49544,1,659
49544,1,2156
49544,1,139
49544,1,2947
49544,1,172
49572,1,47
49572,1,525
49572,1,186
49572,1,329
49580,1,640
49580,1,625
49580,1,997
49580,1,2376
49652,1,358
49652,1,851
49652,1,591
49652,1,110
49652,1,303
49720,1,1166
49727,1,1504
49727,1,2263
49727,1,654
49727,1,267
49727,1,143
49727,1,610
49727,1,11
49727,1,940
49727,1,597
49727,1,2484
49727,1,432
49727,1,819
49743,1,62
49743,1,1524
49799,1,640
49799,1,295
49799,1,881
49799,1,69
49799,1,1855
49799,1,95
49799,1,187
49799,1,444
49799,1,1765
49799,1,619
49799,1,62
49799,1,1973
49866,1,36
49866,1,64
49866,1,1864
49866,1,560
49866,1,2284
49866,1,331
49931,1,1782
49931,1,2161
49931,1,433
49931,1,2368
49931,1,554
49931,1,1581
50055,1,1043
50055,1,1504
50055,1,178
50055,1,112
50055,1,20
50055,1,747
50055,1,428
50055,1,2575
50055,1,183
50055,1,1017
50055,1,1436
50055,1,1733
50055,1,108
50055,1,1668
50055,1,1437
50055,1,280
50055,1,291
50055,1,626
50055,1,1690
50055,1,694
50055,1,62
50055,1,2943
50055,1,2842
50055,1,508
50055,1,196
50055,1,1609
50286,1,2305
50306,1,290
50306,1,670
50306,1,343
50306,1,154
50306,1,224
50306,1,966
50306,1,771
50306,1,11
50306,1,853
50306,1,1333
50306,1,1333
50306,1,40
50306,1,643
50306,1,507
50306,1,313
50306,1,396
50306,1,19
50306,1,1824
50306,1,1934
50331,1,280
50331,1,1278
50331,1,1548
50392,1,1691
50392,1,570
50392,1,343
50392,1,257
50392,1,415
50392,1,495
50392,1,495
50392,1,186
50392,1,998
50392,1,11
50392,1,11
50392,1,1519
50392,1,110
50392,1,1151
50392,1,250
50392,1,62
50392,1,62
50392,1,508
50392,1,756
50550,1,275
50550,1,1732
50550,1,2323
50550,1,705
50598,1,176
50598,1,41
50598,1,831
50598,1,182
50598,1,636
50598,1,1093
50598,1,346
50598,1,11
50598,1,6
50598,1,1784
50598,1,62
50598,1,2241
50696,1,62
50699,1,36
50699,1,36
50699,1,488
50699,1,144
50699,1,2196
50699,1,2596
50699,1,1931
50699,1,290
50699,1,1445
50699,1,1219
50699,1,1072
50699,1,274
50699,1,981
50699,1,565
50699,1,329
50699,1,11
50699,1,2888
50699,1,99
50699,1,1677
50699,1,505
50699,1,987
50699,1,2006
50699,1,878
50699,1,1552
50699,1,985
50771,1,206
50771,1,296
50771,1,154
50771,1,1865
50771,1,2549
50771,1,2057
51007,1,677
51007,1,275
51007,1,1249
51007,1,2078
51007,1,109
51007,1,707
51022,1,1007
51022,1,2078
51050,1,839
51050,1,329
51050,1,72
51050,1,435
51088,1,2476
51088,1,1474
51088,1,1839
51088,1,2100
51088,1,1293
51088,1,2321
51088,1,1315
51088,1,1791
51101,1,1537
51101,1,343
51101,1,1212
51101,1,11
51101,1,1057
51101,1,62
51101,1,2076
51214,1,677
51214,1,692
51214,1,62
51214,1,1846
51214,1,873
51252,1,922
51252,1,277
51252,1,1282
51252,1,878
51307,1,36
51307,1,676
51307,1,1363
51307,1,1981
51307,1,2439
51307,1,418
51307,1,725
51366,1,1740
51366,1,546
51366,1,1298
51413,1,631
51413,1,965
51413,1,191
51413,1,11
51413,1,486
51487,1,2687
51487,1,946
51487,1,593
51487,1,2130
51489,1,36
51489,1,303
51524,1,1071
51524,1,2372
51524,1,2621
51524,1,337
51524,1,11
51538,1,1713
51539,1,0
51539,1,179
51539,1,677
51539,1,257
51539,1,1335
51539,1,1732
51539,1,641
51539,1,418
51539,1,1575
51539,1,1509
51628,1,2541
51628,1,1482
51628,1,630
51628,1,361
51628,1,194
51628,1,2887
51628,1,31
51628,1,352
51932,1,144
51932,1,640
51932,1,356
51932,1,2728
51932,1,427
51932,1,1277
51932,1,1270
51932,1,2948
51932,1,382
52010,1,341
52027,1,1504
52027,1,596
52027,1,727
52027,1,1225
52027,1,994
52027,1,1940
52027,1,658
52027,1,665
52027,1,62
52209,1,1960
52209,1,170
52232,1,850
52232,1,659
52232,1,110
52280,1,349
52280,1,527
52280,1,986
52280,1,165
52280,1,57
52280,1,982
52280,1,2323
52280,1,998
52280,1,95
52280,1,1377
52280,1,35
52280,1,486
52280,1,1011
52280,1,2632
52280,1,1533
52280,1,172
52306,1,799
52306,1,1504
52306,1,1266
52306,1,290
52306,1,702
52306,1,1853
52306,1,919
52306,1,11
52306,1,95
52306,1,2102
52306,1,2436
52306,1,110
52306,1,1695
52306,1,1694
52306,1,396
52306,1,576
52323,1,526
52323,1,290
52323,1,16
52323,1,154
52323,1,1585
52323,1,224
52323,1,2436
52323,1,1293
52497,1,1284
52497,1,1302
52497,1,219
52497,1,2659
52497,1,2014
52497,1,1021
52497,1,1138
52497,1,462
52497,1,2830
52497,1,1045
52497,1,1533
52510,1,290
52510,1,358
52510,1,1386
52510,1,1138
52510,1,138
52510,1,817
52510,1,212
52510,1,1712
52510,1,62
52510,1,2294
52510,1,196
52510,1,1211
52655,1,659
52713,1,714
52749,1,2463
52749,1,2457
52749,1,2300
52783,1,72
52783,1,816
52853,1,807
52853,1,972
52853,1,1501
52853,1,1241
52853,1,731
52853,1,85
52853,1,2121
52853,1,1700
52853,1,2520
52853,1,1928
52853,1,221
52853,1,1815
52853,1,2667
52853,1,998
52853,1,2078
52853,1,355
52853,1,543
52853,1,2569
52853,1,550
52853,1,626
52853,1,2490
52853,1,1745
52853,1,1610
52853,1,1132
52853,1,910
52853,1,396
52853,1,288
52853,1,341
52863,1,2083
52863,1,844
52863,1,2825
52863,1,150
52863,1,2213
52863,1,688
52863,1,982
52863,1,692
52863,1,2680
52863,1,2379
52901,1,2645
52901,1,371
52901,1,839
52901,1,357
52901,1,2693
52901,1,1235
52901,1,154
52901,1,1331
52901,1,71
52901,1,277
52901,1,2374
52901,1,1547
52901,1,2360
52901,1,1733
52901,1,500
52901,1,938
52901,1,394
52901,1,1683
52901,1,2751
52901,1,1348
52901,1,1925
52901,1,172
52901,1,985
52936,1,269
52936,1,141
52936,1,1206
52936,1,178
52936,1,561
52936,1,233
52936,1,731
52936,1,2003
52936,1,1903
52936,1,1769
52936,1,1769
52936,1,617
52936,1,11
52936,1,2150
52936,1,316
52944,1,371
52944,1,560
52944,1,898
52944,1,2089
52944,1,495
52944,1,1292
52944,1,1745
52944,1,2943
52944,1,1613
52944,1,2057
53021,1,993
53021,1,795
53021,1,1515
53021,1,438
53021,1,574
53021,1,121
53021,1,1005
53021,1,11
53021,1,463
53021,1,1519
53021,1,99
53021,1,893
53021,1,651
53079,1,1292
53079,1,196
53081,1,488
53081,1,528
53081,1,153
53081,1,257
53081,1,1938
53081,1,1471
53081,1,2243
53081,1,394
53081,1,2757
53081,1,999
53081,1,172
53081,1,696
53255,1,838
53255,1,862
53255,1,1551
53255,1,152
53255,1,1266
53255,1,1266
53255,1,868
53255,1,1843
53255,1,1513
53255,1,1732
53255,1,235
53255,1,998
53255,1,1113
53255,1,11
53255,1,1990
53255,1,959
53255,1,2631
53255,1,1557
53255,1,1686
53255,1,62
53255,1,1986
53255,1,2862
53296,1,911
53296,1,1087
53296,1,290
53296,1,540
53296,1,43
53296,1,1244
53296,1,685
53296,1,334
53296,1,343
53296,1,20
53296,1,430
53296,1,11
53296,1,95
53296,1,529
53296,1,26
53296,1,1690
53296,1,62
53296,1,878
53296,1,1921
53296,1,2870
53296,1,2208
53296,1,2381
53296,1,1706
53296,1,2857
53296,1,19
53296,1,352
53404,1,1008
53404,1,795
53404,1,2723
53404,1,343
53404,1,358
53404,1,121
53404,1,60
53404,1,982
53404,1,1712
53404,1,587
53404,1,707
53405,1,711
53405,1,36
53405,1,1369
53405,1,2797
53405,1,2907
53405,1,655
53405,1,297
53405,1,2634
53405,1,1007
53405,1,57
53405,1,658
53405,1,1897
53405,1,11
53405,1,263
53405,1,280
53405,1,138
53405,1,2102
53405,1,264
53405,1,715
53405,1,586
53405,1,2046
53405,1,707
53436,1,1536
53464,1,180
53464,1,1244
53464,1,163
53464,1,869
53464,1,200
53464,1,280
53464,1,226
53464,1,818
53466,1,251
53501,1,697
53501,1,2797
53501,1,569
53501,1,356
53501,1,1414
53501,1,47
53501,1,257
53501,1,2699
53501,1,1335
53501,1,2189
53501,1,1194
53501,1,2247
53501,1,2965
53501,1,483
53501,1,279
53501,1,11
53501,1,642
53501,1,626
53501,1,168
53501,1,99
53501,1,240
53501,1,2405
53501,1,508
53501,1,435
53501,1,1818
53501,1,1117
53646,1,1524
53764,1,2059
53764,1,86
53764,1,2503
53764,1,764
53764,1,659
53764,1,72
53764,1,383
53764,1,62
53764,1,1919
53775,1,145
53775,1,1219
53775,1,1876
53798,1,36
53798,1,1266
53798,1,290
53798,1,1489
53798,1,343
53798,1,1583
53798,1,1936
53798,1,430
53798,1,11
53798,1,1197
53798,1,111
53798,1,849
53836,1,2658
53836,1,488
53836,1,2493
53836,1,487
53836,1,2060
53836,1,1354
53836,1,186
53836,1,117
53836,1,245
53836,1,462
53836,1,26
53836,1,2762
53836,1,708
53836,1,2549
53836,1,2453
53842,1,144
53842,1,1183
53842,1,677
53842,1,1148
53842,1,536
53842,1,748
53842,1,2533
53842,1,1428
53842,1,11
53842,1,11
53842,1,394
53842,1,6
53842,1,2061
53842,1,2307
53842,1,2082
53842,1,110
53842,1,1348
53842,1,2632
53842,1,2779
53842,1,2598
53887,1,178
53887,1,481
53887,1,343
53887,1,71
53887,1,2110
53887,1,535
53887,1,2376
53887,1,408
53887,1,352
54008,1,907
54008,1,391
54008,1,11
54066,1,896
54066,1,988
54066,1,2824
54066,1,640
54066,1,1425
54066,1,1481
54066,1,540
54066,1,47
54066,1,761
54066,1,2693
54066,1,1496
54066,1,868
54066,1,2187
54066,1,1636
54066,1,1554
54066,1,472
54066,1,1466
54066,1,1483
54066,1,2110
54066,1,1032
54066,1,919
54066,1,186
54066,1,618
54066,1,245
54066,1,558
54066,1,138
54066,1,662
54066,1,1796
54066,1,156
54066,1,250
54066,1,1695
54066,1,2208
54066,1,1694
54066,1,1918
54066,1,396
54066,1,781
54066,1,19
54066,1,304
54066,1,1318
54066,1,2024
54075,1,855
54075,1,640
54075,1,781
54109,1,510
54109,1,1292
54146,1,36
54146,1,1837
54146,1,1965
54146,1,652
54146,1,2011
54146,1,1987
54146,1,1357
54146,1,1183
54146,1,343
54146,1,655
54146,1,70
54146,1,1844
54146,1,121
54146,1,1543
54146,1,1269
54146,1,1855
54146,1,11
54146,1,201
54146,1,928
54146,1,1540
54146,1,944
54146,1,505
54146,1,486
54146,1,694
54146,1,2306
54146,1,2405
54146,1,19
54146,1,1817
54146,1,2024
54146,1,1613
54146,1,2093
54155,1,36
54155,1,677
54155,1,343
54155,1,2451
54155,1,495
54155,1,1638
54155,1,224
54155,1,329
54155,1,500
54155,1,473
54155,1,1399
54155,1,40
54155,1,1986
54155,1,1375
54226,1,1239
54226,1,35
54292,1,898
54292,1,1746
54455,1,145
54455,1,23
54455,1,1906
54455,1,290
54455,1,286
54455,1,343
54455,1,1844
54455,1,276
54455,1,2747
54455,1,615
54455,1,430
54455,1,1172
54455,1,2078
54455,1,1612
54455,1,692
54455,1,853
54455,1,2163
54455,1,139
54455,1,484
54455,1,156
54455,1,424
54455,1,1622
54455,1,1103
54455,1,830
54455,1,1920
54463,1,2290
54471,1,701
54471,1,528
54471,1,654
54471,1,2750
54471,1,243
54471,1,2559
54471,1,1106
54471,1,998
54471,1,535
54471,1,1286
54471,1,412
54471,1,580
54471,1,40
54471,1,62
54471,1,1000
54471,1,2217
54895,1,1343
54895,1,1279
54895,1,948
54895,1,71
54895,1,128
54895,1,99
54895,1,396
54941,1,64
54941,1,11
54941,1,1073
54979,1,344
54979,1,598
54979,1,224
54979,1,94
54979,1,940
54979,1,1979
54979,1,774
55162,1,1161
55162,1,693
55274,1,701
55274,1,1273
55274,1,1529
55274,1,267
55274,1,237
55274,1,182
55274,1,1821
55274,1,275
55274,1,2924
55274,1,355
55274,1,280
55274,1,575
55274,1,75
55274,1,1533
55274,1,1715
55274,1,196
55274,1,19
55274,1,1613
55319,1,36
55319,1,1110
55319,1,2223
55319,1,956
55319,1,1796
55319,1,1188
55406,1,64
55406,1,702
55406,1,1559
55406,1,1350
55406,1,1512
55406,1,1110
55406,1,1017
55406,1,108
55406,1,72
55406,1,1839
55425,1,526
55425,1,319
55425,1,2938
55425,1,16
55425,1,1374
55425,1,991
55425,1,221
55425,1,856
55425,1,2223
55425,1,1577
55425,1,1487
55425,1,224
55425,1,949
55425,1,998
55425,1,11
55425,1,109
55425,1,170
55425,1,999
55425,1,62
55425,1,172
55425,1,849
55504,1,685
55504,1,343
55504,1,1865
55504,1,641
55504,1,346
55504,1,329
55504,1,418
55504,1,11
55504,1,484
55504,1,312
55504,1,62
55504,1,1915
55504,1,2890
55824,1,2089
55824,1,1107
55824,1,263
55824,1,931
55824,1,1540
55824,1,1205
55824,1,62
55893,1,2083
55893,1,1261
55893,1,371
55893,1,862
55893,1,812
55893,1,630
55893,1,415
55893,1,2200
55893,1,277
55893,1,224
55893,1,740
55893,1,2175
55893,1,998
55893,1,11
55893,1,680
55893,1,692
55893,1,473
55893,1,46
55893,1,1057
55893,1,694
55893,1,1325
55893,1,1237
55893,1,172
55997,1,1178
55997,1,1876
55997,1,983
55997,1,62
56014,1,1893
56205,1,1505
56205,1,1334
56293,1,839
56293,1,1350
56293,1,1234
56293,1,41
56293,1,472
56293,1,850
56293,1,1502
56293,1,2869
56293,1,447
56293,1,2040
56293,1,1107
56293,1,1730
56293,1,2383
56293,1,110
56293,1,2870
56293,1,2962
56293,1,340
56293,1,824
56293,1,303
56293,1,1307
56293,1,1888
56340,1,1
56340,1,356
56340,1,186
56340,1,877
56340,1,878
56340,1,2872
56382,1,656
56382,1,1410
56501,1,755
56501,1,1442
56552,1,382
56619,1,456
56619,1,822
56619,1,582
56619,1,257
56619,1,2438
56619,1,448
56619,1,2476
56619,1,71
56619,1,2312
56619,1,361
56619,1,1729
56619,1,1256
56619,1,1730
56619,1,817
56619,1,2947
56619,1,77
56619,1,910
56619,1,172
56619,1,1888
56644,1,2442
56644,1,247
56807,1,36
56807,1,596
56807,1,1881
56807,1,11
56807,1,6
56807,1,202
56807,1,803
56807,1,1285
56807,1,781
56807,1,2395
56843,1,377
56843,1,495
56866,1,684
56866,1,1108
56866,1,1528
56866,1,2377
56913,1,701
56913,1,556
56913,1,105
56913,1,2151
56913,1,47
56913,1,1085
56913,1,881
56913,1,1787
56913,1,768
56913,1,1061
56913,1,404
56913,1,804
56913,1,1177
56913,1,137
56913,1,391
56913,1,71
56913,1,997
56913,1,1320
56913,1,2477
56913,1,378
56913,1,2205
56913,1,949
56913,1,1823
56913,1,2745
56913,1,109
56913,1,1068
56913,1,1073
56913,1,819
56913,1,634
56919,1,0
56919,1,839
56919,1,874
56919,1,1882
56919,1,377
56919,1,2978
56919,1,2858
56919,1,936
56932,1,526
56932,1,64
56932,1,178
56932,1,335
56932,1,495
56932,1,525
56932,1,1474
56932,1,11
56932,1,1645
56932,1,933
56932,1,62
56932,1,819
57009,1,701
57009,1,1525
57009,1,2356
57009,1,220
57009,1,570
57009,1,2494
