CUSTOMER_ID,TRANSACTION_DT,ORDER_NUMBER,MATERIAL_NUMBER
757881,2001-02-12,19243,5086
757881,2001-02-12,19243,656
757881,2001-02-12,19243,1939
757881,2001-02-12,19243,1202
757881,2001-02-12,19243,2349
757881,2001-02-12,19243,8926
757898,2001-01-30,19246,11151
757898,2001-01-30,19246,4836
757898,2001-01-30,19246,634
758680,2000-12-15,19249,7781
758772,2001-02-05,19254,6819
758772,2001-02-05,19254,4115
758772,2001-02-05,19254,547
758772,2001-02-05,19254,2241
758772,2001-02-05,19254,237
758772,2001-02-05,19254,579
758772,2001-02-05,19254,1711
758772,2001-02-05,19254,914
758772,2001-02-05,19254,529
758772,2001-02-05,19254,545
758772,2001-02-05,19254,76
758772,2001-02-05,19254,501
758772,2001-02-05,19254,3863
758772,2001-02-05,19254,2143
758772,2001-02-05,19254,10011
758840,2001-02-24,19257,641
758840,2001-02-24,19257,948
758840,2001-02-24,19257,2397
758994,2000-11-17,19260,2632
758994,2000-11-17,19260,2634
758994,2000-11-17,19260,398
759328,2001-02-28,19277,4616
759328,2001-02-28,19277,19
759328,2001-02-28,19277,373
759328,2001-02-28,19277,3450
759397,2001-02-25,19288,1576
759410,2001-02-09,19291,2763
759410,2001-02-09,19291,2166
759410,2001-02-09,19291,2498
759410,2001-02-09,19291,1650
759410,2001-02-09,19291,1587
759496,2001-01-05,19299,1774
759496,2001-01-05,19299,732
759496,2001-01-05,19299,11155
759496,2001-01-05,19299,1115
759496,2001-01-05,19299,436
759496,2001-01-05,19299,1210
759496,2001-01-05,19299,437
759502,2001-01-31,19307,11156
759953,2001-02-28,19311,5419
759953,2001-02-28,19311,3519
759953,2001-02-28,19311,11157
759953,2001-02-28,19311,3205
759953,2001-02-28,19311,2091
759953,2001-02-28,19311,696
759953,2001-02-28,19311,10581
759953,2001-02-28,19311,6767
759953,2001-02-28,19311,400
760225,2001-02-28,19332,8830
760225,2001-02-28,19332,172
760225,2001-02-28,19332,6428
760225,2001-02-28,19332,2371
760225,2001-02-28,19332,608
760225,2001-02-28,19332,2230
760225,2001-02-28,19332,6329
760744,2001-02-03,19335,2166
760744,2001-02-03,19335,6173
760744,2001-02-03,19335,2297
760744,2001-02-03,19335,2165
760744,2001-02-03,19335,479
760744,2001-02-03,19335,3777
760744,2001-02-03,19335,630
760744,2001-02-03,19335,623
760744,2001-02-03,19335,508
760744,2001-02-03,19335,292
760744,2001-02-03,19335,452
760744,2001-02-03,19335,2688
760744,2001-02-03,19335,2185
760744,2001-02-03,19335,681
760744,2001-02-03,19335,3688
760904,2001-02-21,19341,4752
760904,2001-02-21,19341,4942
760904,2001-02-21,19341,3385
760904,2001-02-21,19341,9661
760904,2001-02-21,19341,4675
760904,2001-02-21,19341,4427
760904,2001-02-21,19341,10495
760904,2001-02-21,19341,3616
760904,2001-02-21,19341,1248
761567,2001-02-26,19344,3638
761567,2001-02-26,19344,5415
761567,2001-02-26,19344,11163
761567,2001-02-26,19344,2318
761567,2001-02-26,19344,755
761567,2001-02-26,19344,8375
761567,2001-02-26,19344,3480
761567,2001-02-26,19344,2140
762045,2001-02-26,19350,3223
762236,2001-01-27,19353,773
762236,2001-01-27,19353,2279
762236,2001-01-27,19353,908
762236,2001-01-27,19353,9493
762236,2001-01-27,19353,508
762236,2001-01-27,19353,3830
762236,2001-01-27,19353,4404
762236,2001-01-27,19353,3044
762236,2001-01-27,19353,11164
762236,2001-01-27,19353,3337
762687,2001-02-09,19359,4544
762687,2001-02-09,19359,4448
762687,2001-02-09,19359,1981
763165,2000-12-09,19362,4314
763165,2000-12-09,19362,56
763165,2000-12-09,19362,5031
763394,2001-02-28,19368,10187
763394,2001-02-28,19368,7679
763684,2001-02-12,19372,7908
763684,2001-02-12,19372,221
763684,2001-02-12,19372,8721
763806,2001-02-28,19376,6543
763806,2001-02-28,19376,4683
763806,2001-02-28,19376,2884
763806,2001-02-28,19376,1427
763806,2001-02-28,19376,7437
763806,2001-02-28,19376,2952
763806,2001-02-28,19376,6449
763806,2001-02-28,19376,3136
763806,2001-02-28,19376,2140
763806,2001-02-28,19376,10127
763806,2001-02-28,19376,2478
763806,2001-02-28,19376,4662
763806,2001-02-28,19376,7298
763806,2001-02-28,19376,2889
763806,2001-02-28,19376,2343
763806,2001-02-28,19376,2157
763806,2001-02-28,19376,593
763806,2001-02-28,19376,636
763806,2001-02-28,19376,3591
763806,2001-02-28,19376,2888
763806,2001-02-28,19376,493
763851,2001-02-20,19381,1219
763851,2001-02-20,19381,172
763851,2001-02-20,19381,9290
763851,2001-02-20,19381,11
764407,2001-02-27,19391,206
764407,2001-02-27,19391,5873
764407,2001-02-27,19391,3464
764452,2000-12-17,19403,62
764452,2000-12-17,19403,4540
764452,2000-12-17,19403,4810
764452,2000-12-17,19403,4380
764452,2000-12-17,19403,550
764452,2000-12-17,19403,5722
764452,2000-12-17,19403,179
764452,2000-12-17,19403,2258
764452,2000-12-17,19403,9827
764452,2000-12-17,19403,926
764452,2000-12-17,19403,396
764636,2000-12-29,19406,7999
764636,2000-12-29,19406,947
764636,2000-12-29,19406,4052
764636,2000-12-29,19406,3712
764636,2000-12-29,19406,18
764636,2000-12-29,19406,37
764636,2000-12-29,19406,298
764636,2000-12-29,19406,9
764636,2000-12-29,19406,1434
764681,2001-01-08,19409,9365
764681,2001-01-08,19409,1984
764681,2001-01-08,19409,4324
764933,2001-02-26,19415,172
764933,2001-02-26,19415,9958
764933,2001-02-26,19415,2701
764933,2001-02-26,19415,1327
764933,2001-02-26,19415,2635
765190,2001-01-26,19418,3858
765190,2001-01-26,19418,2983
765190,2001-01-26,19418,4953
765190,2001-01-26,19418,1784
765190,2001-01-26,19418,1188
765190,2001-01-26,19418,1292
765190,2001-01-26,19418,614
765190,2001-01-26,19418,1007
765190,2001-01-26,19418,760
765190,2001-01-26,19418,708
765190,2001-01-26,19418,3029
765190,2001-01-26,19418,1011
765190,2001-01-26,19418,1016
765190,2001-01-26,19418,100
765190,2001-01-26,19418,763
765190,2001-01-26,19418,6381
765190,2001-01-26,19418,1015
765190,2001-01-26,19418,2207
765190,2001-01-26,19418,1498
765190,2001-01-26,19418,1655
765190,2001-01-26,19418,3707
765190,2001-01-26,19418,272
765190,2001-01-26,19418,3549
765220,2001-02-20,19425,1018
765220,2001-02-20,19425,187
765220,2001-02-20,19425,6274
765350,2001-02-25,19433,2507
765350,2001-02-25,19433,716
765350,2001-02-25,19433,3269
765350,2001-02-25,19433,3312
765350,2001-02-25,19433,10463
765350,2001-02-25,19433,919
765374,2001-01-23,19448,10054
765374,2001-01-23,19448,3993
765374,2001-01-23,19448,350
765374,2001-01-23,19448,3776
765763,2001-02-26,19451,7909
765763,2001-02-26,19451,1589
765862,2001-02-24,19456,3029
765862,2001-02-24,19456,2921
765862,2001-02-24,19456,4301
765862,2001-02-24,19456,3144
765862,2001-02-24,19456,2914
765862,2001-02-24,19456,682
765862,2001-02-24,19456,6530
765862,2001-02-24,19456,1426
765978,2001-02-21,19460,2701
765978,2001-02-21,19460,665
766036,2001-01-26,19465,11173
766036,2001-01-26,19465,10228
766036,2001-01-26,19465,10253
766975,2001-02-16,19470,2952
766975,2001-02-16,19470,4637
766975,2001-02-16,19470,2003
767323,2001-02-26,19477,3660
767323,2001-02-26,19477,300
768023,2001-02-08,19480,6781
768023,2001-02-08,19480,2585
768023,2001-02-08,19480,7615
768023,2001-02-08,19480,1224
768023,2001-02-08,19480,7560
768139,2001-02-09,19489,1327
768139,2001-02-09,19489,497
768146,2001-02-16,19499,1349
768146,2001-02-16,19499,255
768146,2001-02-16,19499,172
768146,2001-02-16,19499,1404
768146,2001-02-16,19499,404
768146,2001-02-16,19499,11
768146,2001-02-16,19499,382
768146,2001-02-16,19499,1047
768160,2001-02-14,19504,8
768160,2001-02-14,19504,399
768160,2001-02-14,19504,4025
768405,2001-02-27,19510,9754
768405,2001-02-27,19510,3408
768412,2001-02-14,19522,1316
768412,2001-02-14,19522,2004
768412,2001-02-14,19522,7666
768412,2001-02-14,19522,19
768412,2001-02-14,19522,1576
768412,2001-02-14,19522,3852
768436,2001-02-24,19533,2396
768436,2001-02-24,19533,670
768474,2001-01-10,19536,1889
768474,2001-01-10,19536,1833
768474,2001-01-10,19536,4363
768474,2001-01-10,19536,398
768474,2001-01-10,19536,4149
768498,2001-02-19,19544,2272
768528,2001-02-25,19560,382
768528,2001-02-25,19560,670
768528,2001-02-25,19560,948
768528,2001-02-25,19560,4445
768528,2001-02-25,19560,2706
768528,2001-02-25,19560,1981
768528,2001-02-25,19560,747
768535,2001-02-28,19565,1369
768542,2001-02-17,19568,1916
768542,2001-02-17,19568,5810
768542,2001-02-17,19568,1965
768566,2001-02-26,19573,5298
768566,2001-02-26,19573,1169
768795,2001-02-26,19581,2924
768795,2001-02-26,19581,2038
768795,2001-02-26,19581,2624
768795,2001-02-26,19581,6621
768795,2001-02-26,19581,6345
768795,2001-02-26,19581,6075
768795,2001-02-26,19581,11184
770064,2001-01-23,19590,1030
770248,2001-02-20,19596,3305
770248,2001-02-20,19596,374
770248,2001-02-20,19596,3530
770248,2001-02-20,19596,5090
770323,2001-02-26,19599,206
770460,2001-02-20,19613,1185
770460,2001-02-20,19613,2889
770460,2001-02-20,19613,2442
770460,2001-02-20,19613,2073
770460,2001-02-20,19613,9798
770781,2001-02-18,19616,5866
770781,2001-02-18,19616,7914
770781,2001-02-18,19616,3205
770781,2001-02-18,19616,716
770781,2001-02-18,19616,6360
770910,2001-01-17,19632,4887
770910,2001-01-17,19632,18
770910,2001-01-17,19632,925
770910,2001-01-17,19632,13
770910,2001-01-17,19632,2906
770910,2001-01-17,19632,401
770965,2001-01-23,19637,568
770965,2001-01-23,19637,1784
770965,2001-01-23,19637,754
770965,2001-01-23,19637,5503
770965,2001-01-23,19637,4340
770965,2001-01-23,19637,2179
770965,2001-01-23,19637,60
770965,2001-01-23,19637,3549
770965,2001-01-23,19637,2424
770965,2001-01-23,19637,1498
770965,2001-01-23,19637,1026
770965,2001-01-23,19637,6381
770965,2001-01-23,19637,2004
771153,2001-01-22,19640,3653
771153,2001-01-22,19640,888
771153,2001-01-22,19640,428
771153,2001-01-22,19640,7548
771153,2001-01-22,19640,445
771153,2001-01-22,19640,2082
771153,2001-01-22,19640,1238
771153,2001-01-22,19640,1354
771153,2001-01-22,19640,3936
771351,2001-02-02,19643,4471
771351,2001-02-02,19643,3601
771351,2001-02-02,19643,444
771351,2001-02-02,19643,651
771351,2001-02-02,19643,547
771351,2001-02-02,19643,307
771351,2001-02-02,19643,2907
771351,2001-02-02,19643,4766
771351,2001-02-02,19643,3121
771351,2001-02-02,19643,508
771351,2001-02-02,19643,551
771351,2001-02-02,19643,2822
772518,2001-02-26,19655,2176
772518,2001-02-26,19655,3658
772518,2001-02-26,19655,4361
772518,2001-02-26,19655,1831
772518,2001-02-26,19655,1841
772518,2001-02-26,19655,142
772655,2001-01-20,19659,9900
772655,2001-01-20,19659,3519
772655,2001-01-20,19659,1000
772655,2001-01-20,19659,7591
772655,2001-01-20,19659,9454
772655,2001-01-20,19659,9968
772655,2001-01-20,19659,5901
772839,2001-02-09,19662,894
772839,2001-02-09,19662,17
772839,2001-02-09,19662,6717
772839,2001-02-09,19662,641
772907,2001-02-20,19666,6863
772907,2001-02-20,19666,468
772907,2001-02-20,19666,10475
772907,2001-02-20,19666,10712
772907,2001-02-20,19666,1274
772907,2001-02-20,19666,3474
772907,2001-02-20,19666,4394
773010,2001-02-13,19669,437
773010,2001-02-13,19669,2203
773010,2001-02-13,19669,7133
773010,2001-02-13,19669,3622
773201,2001-02-20,19673,510
773348,2001-01-17,19688,1757
773348,2001-01-17,19688,1214
773416,2001-02-28,19700,647
773416,2001-02-28,19700,2743
773416,2001-02-28,19700,290
773416,2001-02-28,19700,6314
773645,2001-02-20,19704,342
773645,2001-02-20,19704,510
773645,2001-02-20,19704,172
773904,2001-02-25,19710,500
773904,2001-02-25,19710,1564
773904,2001-02-25,19710,172
773904,2001-02-25,19710,206
773904,2001-02-25,19710,2919
773904,2001-02-25,19710,355
773904,2001-02-25,19710,11
774253,2001-01-23,19715,1794
774253,2001-01-23,19715,3680
774338,2001-02-14,19720,7077
774338,2001-02-14,19720,2792
774338,2001-02-14,19720,5327
774338,2001-02-14,19720,3849
774338,2001-02-14,19720,4723
774338,2001-02-14,19720,1893
774338,2001-02-14,19720,1823
774338,2001-02-14,19720,142
774529,2000-12-01,19724,2626
774550,2001-02-28,19744,5525
774550,2001-02-28,19744,6687
774550,2001-02-28,19744,4307
774550,2001-02-28,19744,2720
774550,2001-02-28,19744,6493
774550,2001-02-28,19744,525
774550,2001-02-28,19744,3404
774550,2001-02-28,19744,1922
774550,2001-02-28,19744,172
774550,2001-02-28,19744,214
774550,2001-02-28,19744,1575
774550,2001-02-28,19744,4664
774550,2001-02-28,19744,5656
774550,2001-02-28,19744,4026
774550,2001-02-28,19744,2707
774550,2001-02-28,19744,4841
774550,2001-02-28,19744,1488
774550,2001-02-28,19744,2076
774550,2001-02-28,19744,2595
774550,2001-02-28,19744,4910
774550,2001-02-28,19744,2243
774550,2001-02-28,19744,1103
774550,2001-02-28,19744,1730
774550,2001-02-28,19744,8736
774550,2001-02-28,19744,452
774550,2001-02-28,19744,8573
774550,2001-02-28,19744,8269
774550,2001-02-28,19744,757
774888,2001-02-12,19749,621
774888,2001-02-12,19749,4757
774888,2001-02-12,19749,8157
774888,2001-02-12,19749,1095
774888,2001-02-12,19749,126
774888,2001-02-12,19749,172
774888,2001-02-12,19749,2819
774987,2001-02-14,19755,3858
774987,2001-02-14,19755,1773
774987,2001-02-14,19755,1768
774987,2001-02-14,19755,23
775694,2001-02-25,19774,696
775694,2001-02-25,19774,666
775694,2001-02-25,19774,172
775694,2001-02-25,19774,6928
775694,2001-02-25,19774,11199
775694,2001-02-25,19774,206
775694,2001-02-25,19774,6435
775694,2001-02-25,19774,8598
775694,2001-02-25,19774,2766
775694,2001-02-25,19774,1715
775694,2001-02-25,19774,198
775694,2001-02-25,19774,3517
775694,2001-02-25,19774,414
775694,2001-02-25,19774,2091
775694,2001-02-25,19774,6436
775694,2001-02-25,19774,4419
775694,2001-02-25,19774,6927
775946,2000-12-26,19777,11
776349,2001-02-27,19803,1524
776349,2001-02-27,19803,3340
776349,2001-02-27,19803,186
776349,2001-02-27,19803,3255
776349,2001-02-27,19803,5662
776349,2001-02-27,19803,2923
776349,2001-02-27,19803,3449
776349,2001-02-27,19803,8038
776349,2001-02-27,19803,4411
776349,2001-02-27,19803,1120
776349,2001-02-27,19803,9819
776349,2001-02-27,19803,4159
776349,2001-02-27,19803,425
776387,2001-02-18,19806,1386
776387,2001-02-18,19806,3136
776387,2001-02-18,19806,1316
776783,2001-02-28,19815,2825
776783,2001-02-28,19815,206
776783,2001-02-28,19815,976
776783,2001-02-28,19815,172
776783,2001-02-28,19815,1718
776875,2001-02-21,19819,172
777117,2001-02-09,19824,888
777117,2001-02-09,19824,1381
777117,2001-02-09,19824,8269
777117,2001-02-09,19824,3139
777117,2001-02-09,19824,9
777117,2001-02-09,19824,3600
777117,2001-02-09,19824,1485
777117,2001-02-09,19824,1491
777117,2001-02-09,19824,8572
777117,2001-02-09,19824,1572
777148,2001-02-19,19830,2639
777148,2001-02-19,19830,510
777148,2001-02-19,19830,2439
777148,2001-02-19,19830,2272
777438,2001-02-20,19833,9201
777438,2001-02-20,19833,9444
777438,2001-02-20,19833,321
777582,2001-01-11,19837,1376
777582,2001-01-11,19837,10446
777582,2001-01-11,19837,9034
777629,2001-01-14,19840,3822
777629,2001-01-14,19840,9282
777629,2001-01-14,19840,3581
777629,2001-01-14,19840,1641
777629,2001-01-14,19840,2594
777629,2001-01-14,19840,1318
777629,2001-01-14,19840,2591
777629,2001-01-14,19840,3409
777629,2001-01-14,19840,682
777629,2001-01-14,19840,1271
777629,2001-01-14,19840,2340
777629,2001-01-14,19840,4297
777629,2001-01-14,19840,2990
777629,2001-01-14,19840,2280
777629,2001-01-14,19840,1194
777629,2001-01-14,19840,3669
777629,2001-01-14,19840,4825
777629,2001-01-14,19840,1387
777629,2001-01-14,19840,1301
777629,2001-01-14,19840,1611
777629,2001-01-14,19840,7868
777629,2001-01-14,19840,2393
777629,2001-01-14,19840,765
777629,2001-01-14,19840,126
777629,2001-01-14,19840,1266
777629,2001-01-14,19840,7045
777629,2001-01-14,19840,9177
777629,2001-01-14,19840,566
778091,2001-02-28,19849,387
778091,2001-02-28,19849,255
778091,2001-02-28,19849,316
778091,2001-02-28,19849,1373
778091,2001-02-28,19849,11
778091,2001-02-28,19849,382
778091,2001-02-28,19849,1364
778442,2001-01-07,19855,6912
778442,2001-01-07,19855,9013
778480,2001-01-23,19860,2990
778480,2001-01-23,19860,1984
778480,2001-01-23,19860,98
778480,2001-01-23,19860,1422
778480,2001-01-23,19860,3969
778480,2001-01-23,19860,7193
778558,2001-02-26,19874,316
778718,2001-02-17,19881,4043
778718,2001-02-17,19881,2612
778718,2001-02-17,19881,982
778718,2001-02-17,19881,9439
778916,2001-01-20,19887,2016
778916,2001-01-20,19887,4496
778916,2001-01-20,19887,8626
778916,2001-01-20,19887,3943
778916,2001-01-20,19887,3
778916,2001-01-20,19887,4911
778916,2001-01-20,19887,219
778916,2001-01-20,19887,2122
778916,2001-01-20,19887,1048
778916,2001-01-20,19887,613
778916,2001-01-20,19887,1088
778916,2001-01-20,19887,2395
778916,2001-01-20,19887,373
778916,2001-01-20,19887,3719
779333,2001-02-21,19892,661
779333,2001-02-21,19892,206
779333,2001-02-21,19892,9469
780025,2001-02-23,19900,9620
780025,2001-02-23,19900,2171
780025,2001-02-23,19900,1589
780278,2001-02-21,19903,374
780315,2001-02-21,19906,374
780315,2001-02-21,19906,1463
780315,2001-02-21,19906,845
780315,2001-02-21,19906,3232
780315,2001-02-21,19906,11206
780391,2001-02-24,19911,2953
780391,2001-02-24,19911,3985
780506,2001-01-17,19914,866
780506,2001-01-17,19914,2070
780506,2001-01-17,19914,1979
780506,2001-01-17,19914,7940
780506,2001-01-17,19914,2148
780506,2001-01-17,19914,7939
780506,2001-01-17,19914,2597
780506,2001-01-17,19914,6450
780506,2001-01-17,19914,2304
780506,2001-01-17,19914,3799
780582,2001-02-28,19943,2507
780582,2001-02-28,19943,4668
780582,2001-02-28,19943,3278
780582,2001-02-28,19943,243
780766,2001-02-05,19948,9
780766,2001-02-05,19948,2501
780766,2001-02-05,19948,4544
780766,2001-02-05,19948,1702
780766,2001-02-05,19948,647
780766,2001-02-05,19948,3506
780766,2001-02-05,19948,332
780766,2001-02-05,19948,1373
780766,2001-02-05,19948,539
780766,2001-02-05,19948,1614
780766,2001-02-05,19948,2858
780766,2001-02-05,19948,3809
780766,2001-02-05,19948,1634
781145,2001-02-19,19952,1386
781145,2001-02-19,19952,1822
781145,2001-02-19,19952,2196
781145,2001-02-19,19952,172
781145,2001-02-19,19952,697
781145,2001-02-19,19952,11
781206,2001-02-24,19970,316
781206,2001-02-24,19970,2400
781206,2001-02-24,19970,351
781343,2001-02-28,19992,79
781343,2001-02-28,19992,1864
781718,2001-02-18,19995,5082
781718,2001-02-18,19995,7340
781718,2001-02-18,19995,1306
781718,2001-02-18,19995,1969
781718,2001-02-18,19995,2166
781718,2001-02-18,19995,2219
781718,2001-02-18,19995,10433
781718,2001-02-18,19995,4159
781718,2001-02-18,19995,3940
781718,2001-02-18,19995,2107
781718,2001-02-18,19995,2272
781718,2001-02-18,19995,188
781718,2001-02-18,19995,2165
781718,2001-02-18,19995,667
781718,2001-02-18,19995,198
781718,2001-02-18,19995,10217
782203,2001-02-24,20020,355
782272,2001-02-26,20026,7719
782272,2001-02-26,20026,2325
782272,2001-02-26,20026,868
782326,2001-02-24,20032,355
782326,2001-02-24,20032,5956
782418,2001-02-24,20037,355
783101,2001-01-28,20045,982
783200,2001-02-27,20049,79
783200,2001-02-27,20049,5
783415,2001-02-05,20058,1981
783576,2001-02-24,20063,6134
783576,2001-02-24,20063,3775
784207,2001-02-23,20067,2965
784207,2001-02-23,20067,172
784207,2001-02-23,20067,8706
784214,2001-02-28,20075,1680
784214,2001-02-28,20075,310
784283,2001-02-03,20078,1718
784283,2001-02-03,20078,805
784634,2001-02-24,20086,104
784634,2001-02-24,20086,142
784849,2001-02-20,20103,172
785150,2001-02-26,20118,382
785150,2001-02-26,20118,3006
785150,2001-02-26,20118,405
785150,2001-02-26,20118,548
785150,2001-02-26,20118,3720
785150,2001-02-26,20118,623
785150,2001-02-26,20118,445
785150,2001-02-26,20118,376
785150,2001-02-26,20118,9958
785150,2001-02-26,20118,739
785174,2001-02-27,20123,606
785174,2001-02-27,20123,32
785174,2001-02-27,20123,1166
785464,2001-02-03,20126,17
785464,2001-02-03,20126,19
785464,2001-02-03,20126,329
785792,2001-02-22,20136,172
785792,2001-02-22,20136,9170
785792,2001-02-22,20136,4303
785792,2001-02-22,20136,6865
785792,2001-02-22,20136,9137
785952,2001-01-16,20141,583
785952,2001-01-16,20141,3987
785952,2001-01-16,20141,1381
785952,2001-01-16,20141,3458
786065,2001-02-20,20146,7076
786065,2001-02-20,20146,1085
786065,2001-02-20,20146,10349
786065,2001-02-20,20146,1630
786065,2001-02-20,20146,4185
786119,2001-02-25,20160,9543
786157,2001-02-22,20165,1428
786157,2001-02-22,20165,1390
786157,2001-02-22,20165,172
786171,2001-02-28,20173,3392
786171,2001-02-28,20173,629
786171,2001-02-28,20173,62
786171,2001-02-28,20173,508
786171,2001-02-28,20173,2224
786171,2001-02-28,20173,1084
786171,2001-02-28,20173,2289
786171,2001-02-28,20173,6487
786591,2001-02-24,20176,1027
786591,2001-02-24,20176,355
786591,2001-02-24,20176,5649
786591,2001-02-24,20176,4051
786591,2001-02-24,20176,3660
786591,2001-02-24,20176,414
786591,2001-02-24,20176,4820
786591,2001-02-24,20176,2345
786591,2001-02-24,20176,2593
786591,2001-02-24,20176,4085
786591,2001-02-24,20176,2660
786591,2001-02-24,20176,715
786591,2001-02-24,20176,6458
788496,2001-02-25,20180,650
788496,2001-02-25,20180,4614
788496,2001-02-25,20180,3266
788496,2001-02-25,20180,4240
788496,2001-02-25,20180,6179
788496,2001-02-25,20180,1435
788496,2001-02-25,20180,11224
788496,2001-02-25,20180,9559
788496,2001-02-25,20180,7988
788496,2001-02-25,20180,1099
788496,2001-02-25,20180,507
788496,2001-02-25,20180,493
788496,2001-02-25,20180,664
788496,2001-02-25,20180,25
788496,2001-02-25,20180,4246
788496,2001-02-25,20180,11
788496,2001-02-25,20180,11152
788496,2001-02-25,20180,327
789240,2001-01-20,20183,1071
789240,2001-01-20,20183,5964
789240,2001-01-20,20183,1519
789240,2001-01-20,20183,445
789240,2001-01-20,20183,1316
789387,2001-02-26,20194,3024
789387,2001-02-26,20194,1491
789387,2001-02-26,20194,1846
789387,2001-02-26,20194,1193
789387,2001-02-26,20194,11
789387,2001-02-26,20194,2631
789387,2001-02-26,20194,4801
789400,2001-02-18,20198,10287
789400,2001-02-18,20198,821
789400,2001-02-18,20198,671
789400,2001-02-18,20198,1810
789400,2001-02-18,20198,10507
789400,2001-02-18,20198,5976
789400,2001-02-18,20198,6732
790109,2001-02-26,20206,5980
790109,2001-02-26,20206,9629
790895,2001-02-03,20211,2562
790895,2001-02-03,20211,311
790895,2001-02-03,20211,747
790895,2001-02-03,20211,302
790895,2001-02-03,20211,3513
791151,2001-02-19,20220,371
791151,2001-02-19,20220,620
791151,2001-02-19,20220,743
791151,2001-02-19,20220,4000
791151,2001-02-19,20220,1331
791151,2001-02-19,20220,3584
791151,2001-02-19,20220,1634
791236,2001-02-06,20225,840
791236,2001-02-06,20225,8114
791236,2001-02-06,20225,5594
791236,2001-02-06,20225,4176
791762,2001-02-06,20233,10217
791762,2001-02-06,20233,5440
791762,2001-02-06,20233,2614
791762,2001-02-06,20233,7283
791762,2001-02-06,20233,4134
791762,2001-02-06,20233,4238
791762,2001-02-06,20233,1522
791762,2001-02-06,20233,2203
791762,2001-02-06,20233,2493
792042,2001-01-31,20237,529
792042,2001-01-31,20237,1903
792042,2001-01-31,20237,9214
792042,2001-01-31,20237,9262
792042,2001-01-31,20237,628
792042,2001-01-31,20237,6965
792042,2001-01-31,20237,1120
792042,2001-01-31,20237,5701
792042,2001-01-31,20237,4157
792042,2001-01-31,20237,859
792042,2001-01-31,20237,547
792042,2001-01-31,20237,1677
792042,2001-01-31,20237,5520
792042,2001-01-31,20237,3437
792042,2001-01-31,20237,9122
792042,2001-01-31,20237,5246
792066,2000-12-17,20241,99
792066,2000-12-17,20241,5724
792066,2000-12-17,20241,2072
792066,2000-12-17,20241,5572
792066,2000-12-17,20241,2891
792066,2000-12-17,20241,101
792066,2000-12-17,20241,5722
792066,2000-12-17,20241,3021
792066,2000-12-17,20241,140
792066,2000-12-17,20241,4472
792066,2000-12-17,20241,1386
792394,2001-02-19,20244,3636
792394,2001-02-19,20244,23
792394,2001-02-19,20244,1505
792394,2001-02-19,20244,1202
792394,2001-02-19,20244,544
792752,2001-02-16,20247,3656
792752,2001-02-16,20247,834
792752,2001-02-16,20247,1180
792752,2001-02-16,20247,4246
792752,2001-02-16,20247,3657
792752,2001-02-16,20247,3174
792752,2001-02-16,20247,2448
792752,2001-02-16,20247,410
792752,2001-02-16,20247,1315
792806,2001-02-28,20251,2671
792905,2001-02-19,20254,1562
792905,2001-02-19,20254,4318
792905,2001-02-19,20254,193
792905,2001-02-19,20254,687
792905,2001-02-19,20254,910
792905,2001-02-19,20254,975
792967,2001-02-23,20264,172
792967,2001-02-23,20264,597
794350,2001-02-28,20281,854
794350,2001-02-28,20281,172
794350,2001-02-28,20281,1428
794350,2001-02-28,20281,6906
794350,2001-02-28,20281,3297
794350,2001-02-28,20281,2096
794350,2001-02-28,20281,1777
794350,2001-02-28,20281,1619
794350,2001-02-28,20281,2819
794350,2001-02-28,20281,3607
794350,2001-02-28,20281,1055
794350,2001-02-28,20281,697
794602,2001-02-27,20284,1428
794602,2001-02-27,20284,1524
794602,2001-02-27,20284,610
794602,2001-02-27,20284,400
794602,2001-02-27,20284,2988
794602,2001-02-27,20284,18
794602,2001-02-27,20284,2235
794602,2001-02-27,20284,11
794602,2001-02-27,20284,3150
794602,2001-02-27,20284,2652
794602,2001-02-27,20284,6771
794602,2001-02-27,20284,515
794602,2001-02-27,20284,4074
794602,2001-02-27,20284,650
795241,2001-02-24,20290,8830
795371,2001-02-28,20295,11233
795371,2001-02-28,20295,521
795371,2001-02-28,20295,1801
795371,2001-02-28,20295,1148
795371,2001-02-28,20295,1761
795371,2001-02-28,20295,656
795371,2001-02-28,20295,4632
795395,2001-02-15,20301,590
795395,2001-02-15,20301,589
795623,2001-02-25,20305,5076
796613,2001-02-05,20309,3844
796897,2001-02-09,20312,565
796897,2001-02-09,20312,99
796897,2001-02-09,20312,2198
796897,2001-02-09,20312,5593
796897,2001-02-09,20312,2362
797221,2001-02-23,20321,1875
797221,2001-02-23,20321,2849
797221,2001-02-23,20321,1594
797221,2001-02-23,20321,1650
797221,2001-02-23,20321,1775
797221,2001-02-23,20321,172
797221,2001-02-23,20321,356
797221,2001-02-23,20321,329
797221,2001-02-23,20321,10798
797351,2001-02-28,20331,2143
797351,2001-02-28,20331,2131
797351,2001-02-28,20331,2862
797405,2001-02-28,20351,3393
797405,2001-02-28,20351,3254
797405,2001-02-28,20351,6475
797405,2001-02-28,20351,5018
797405,2001-02-28,20351,5508
797481,2001-02-12,20356,1996
797481,2001-02-12,20356,382
797481,2001-02-12,20356,23
797481,2001-02-12,20356,2166
797481,2001-02-12,20356,2219
797481,2001-02-12,20356,2218
797702,2001-02-06,20368,8902
797702,2001-02-06,20368,8014
797702,2001-02-06,20368,1831
797702,2001-02-06,20368,2036
