CUSTOMER_ID,TRANSACTION_DT,ORDER_NUMBER,MATERIAL_NUMBER
81894,20060701,20889,11
81894,20060701,20889,133
81894,20060701,20889,172
82117,20060618,20904,233
82117,20060618,20904,540
82307,20060702,20933,36
82307,20060702,20933,1084
82307,20060702,20933,16
82307,20060702,20933,2621
82389,20060701,20951,1239
82389,20060701,20951,1540
82389,20060701,20951,665
82389,20060701,20951,837
82389,20060701,20951,2962
82542,20060702,20967,36
82542,20060702,20967,0
82542,20060702,20967,29
82542,20060702,20967,37
82542,20060702,20967,1994
82542,20060702,20967,274
82542,20060702,20967,277
82542,20060702,20967,876
82542,20060702,20967,579
82542,20060702,20967,1123
82542,20060702,20967,186
82542,20060702,20967,1228
82542,20060702,20967,998
82542,20060702,20967,11
82542,20060702,20967,280
82542,20060702,20967,1176
82542,20060702,20967,817
82542,20060702,20967,530
82542,20060702,20967,2616
82542,20060702,20967,300
82542,20060702,20967,878
82542,20060702,20967,2583
82542,20060702,20967,158
82542,20060702,20967,2775
82542,20060702,20967,927
82623,20060627,20992,36
82623,20060627,20992,1991
82623,20060627,20992,66
82623,20060627,20992,11
82623,20060627,20992,1375
82646,20060629,21006,775
82646,20060629,21006,902
82646,20060629,21006,0
82646,20060629,21006,1864
82646,20060629,21006,176
82646,20060629,21006,1169
82646,20060629,21006,1024
82646,20060629,21006,1099
82646,20060629,21006,290
82646,20060629,21006,1987
82646,20060629,21006,1395
82646,20060629,21006,20
82646,20060629,21006,1374
82646,20060629,21006,2912
82646,20060629,21006,1336
82646,20060629,21006,548
82646,20060629,21006,1022
82646,20060629,21006,1651
82646,20060629,21006,379
82646,20060629,21006,2711
82646,20060629,21006,998
82646,20060629,21006,2973
82646,20060629,21006,123
82646,20060629,21006,292
82646,20060629,21006,785
82646,20060629,21006,382
82646,20060629,21006,1797
82646,20060629,21006,211
82646,20060629,21006,124
82646,20060629,21006,1850
82646,20060629,21006,433
82646,20060629,21006,2157
82646,20060629,21006,709
82646,20060629,21006,835
82646,20060629,21006,1410
82646,20060629,21006,651
82730,20060617,21044,1624
82732,20060626,21072,905
82736,20060702,21125,144
82736,20060702,21125,2904
82736,20060702,21125,1236
82736,20060702,21125,11
82736,20060702,21125,2384
82736,20060702,21125,247
82736,20060702,21125,1524
82996,20060701,21144,1504
82996,20060701,21144,677
82996,20060701,21144,257
82996,20060701,21144,57
82996,20060701,21144,430
82996,20060701,21144,11
82996,20060701,21144,138
82996,20060701,21144,228
82996,20060701,21144,881
82996,20060701,21144,1903
83114,20060628,21158,568
83129,20060702,21171,290
83129,20060702,21171,1865
83209,20060702,21202,549
83209,20060702,21202,677
83209,20060702,21202,277
83209,20060702,21202,2761
83209,20060702,21202,11
83209,20060702,21202,1230
83209,20060702,21202,2863
83209,20060702,21202,819
83325,20060701,21221,1403
83325,20060701,21221,196
83325,20060701,21221,2524
83333,20060627,21239,568
83333,20060627,21239,1244
83333,20060627,21239,630
83333,20060627,21239,2505
83333,20060627,21239,182
83333,20060627,21239,2184
83333,20060627,21239,252
83333,20060627,21239,22
83333,20060627,21239,550
83333,20060627,21239,996
83333,20060627,21239,75
83333,20060627,21239,111
83333,20060627,21239,196
83588,20060630,21257,36
83588,20060630,21257,795
83588,20060630,21257,254
83588,20060630,21257,1515
83588,20060630,21257,1024
83588,20060630,21257,1991
83588,20060630,21257,47
83588,20060630,21257,41
83588,20060630,21257,2188
83588,20060630,21257,2439
83588,20060630,21257,329
83588,20060630,21257,998
83588,20060630,21257,11
83588,20060630,21257,2261
83588,20060630,21257,172
83588,20060630,21257,19
83715,20060628,21270,436
83715,20060628,21270,594
83715,20060628,21270,0
83715,20060628,21270,1087
83715,20060628,21270,1929
83715,20060628,21270,606
83715,20060628,21270,182
83715,20060628,21270,121
83715,20060628,21270,994
83715,20060628,21270,11
83715,20060628,21270,939
83715,20060628,21270,2640
83715,20060628,21270,2951
83715,20060628,21270,1383
83715,20060628,21270,575
83715,20060628,21270,1285
83715,20060628,21270,1001
83783,20060702,21297,1504
83783,20060702,21297,456
83783,20060702,21297,2877
83783,20060702,21297,409
83783,20060702,21297,180
83783,20060702,21297,1350
83783,20060702,21297,631
83783,20060702,21297,2029
83783,20060702,21297,1502
83783,20060702,21297,2384
83783,20060702,21297,429
83783,20060702,21297,949
83783,20060702,21297,418
83783,20060702,21297,11
83783,20060702,21297,2570
83783,20060702,21297,383
83783,20060702,21297,62
83795,20060702,21314,77
83795,20060702,21314,1147
83838,20060630,21351,1261
83871,20060702,21390,1495
83871,20060702,21390,2566
83871,20060702,21390,919
83871,20060702,21390,788
83871,20060702,21390,2980
83871,20060702,21390,458
83871,20060702,21390,35
83933,20060702,21410,1149
83933,20060702,21410,474
83933,20060702,21410,102
83948,20060626,21440,2295
83948,20060626,21440,62
83948,20060626,21440,1524
83955,20060623,21454,2068
83955,20060623,21454,186
83955,20060623,21454,19
83955,20060623,21454,1538
84140,20060701,21479,676
84140,20060701,21479,964
84140,20060701,21479,532
84163,20060702,21501,767
84171,20060628,21517,1274
84171,20060628,21517,453
84171,20060628,21517,614
84171,20060628,21517,71
84171,20060628,21517,117
84171,20060628,21517,22
84171,20060628,21517,40
84186,20060630,21531,115
84186,20060630,21531,47
84186,20060630,21531,840
84186,20060630,21531,1440
84186,20060630,21531,1651
84186,20060630,21531,1250
84186,20060630,21531,847
84186,20060630,21531,170
84213,20060702,21549,318
84213,20060702,21549,972
84213,20060702,21549,1024
84213,20060702,21549,3
84213,20060702,21549,415
84213,20060702,21549,748
84213,20060702,21549,1574
84213,20060702,21549,998
84213,20060702,21549,11
84213,20060702,21549,2629
84213,20060702,21549,1377
84213,20060702,21549,1282
84213,20060702,21549,1083
84213,20060702,21549,1221
84213,20060702,21549,449
84213,20060702,21549,1316
84279,20060630,21579,0
84279,20060630,21579,141
84279,20060630,21579,1087
84279,20060630,21579,1629
84279,20060630,21579,290
84279,20060630,21579,1051
84279,20060630,21579,525
84279,20060630,21579,1756
84279,20060630,21579,1005
84279,20060630,21579,261
84279,20060630,21579,11
84279,20060630,21579,942
84279,20060630,21579,1757
84279,20060630,21579,1077
84279,20060630,21579,484
84279,20060630,21579,1686
84279,20060630,21579,401
84327,20060702,21623,383
84339,20060701,21656,912
84339,20060701,21656,677
84339,20060701,21656,614
84339,20060701,21656,139
84339,20060701,21656,424
84387,20060630,21672,343
84387,20060630,21672,1975
84424,20060702,21684,36
84424,20060702,21684,0
84424,20060702,21684,1084
84424,20060702,21684,244
84424,20060702,21684,11
84424,20060702,21684,426
84449,20060702,21708,456
84449,20060702,21708,37
84449,20060702,21708,66
84449,20060702,21708,1502
84449,20060702,21708,1165
84449,20060702,21708,62
84490,20060701,21735,2495
84513,20060630,21767,1831
84513,20060630,21767,11
84513,20060630,21767,591
84513,20060630,21767,2015
84513,20060630,21767,1045
84557,20060629,21781,319
84557,20060629,21781,1399
84635,20060630,21799,1372
84763,20060702,21831,1559
84763,20060702,21831,367
84823,20060630,21850,2356
84823,20060630,21850,1691
84823,20060630,21850,280
84873,20060629,21886,2293
84873,20060629,21886,788
84873,20060629,21886,329
84873,20060629,21886,11
84873,20060629,21886,486
84921,20060701,21910,537
84921,20060701,21910,802
84921,20060701,21910,927
84970,20060602,21921,630
84970,20060602,21921,1298
85007,20060702,21950,2301
85007,20060702,21950,2356
85007,20060702,21950,1332
85007,20060702,21950,11
85007,20060702,21950,1050
85007,20060702,21950,263
85007,20060702,21950,662
85049,20060628,21961,1950
85097,20060629,21988,36
85097,20060629,21988,0
85097,20060629,21988,218
85097,20060629,21988,165
85097,20060629,21988,1563
85097,20060629,21988,1095
85097,20060629,21988,733
85097,20060629,21988,1624
85139,20060702,22033,337
85180,20060630,22049,244
85180,20060630,22049,260
85180,20060630,22049,626
85180,20060630,22049,90
85180,20060630,22049,170
85180,20060630,22049,1057
85180,20060630,22049,302
85199,20060623,22063,2267
85199,20060623,22063,456
85199,20060623,22063,2072
85199,20060623,22063,1465
85199,20060623,22063,1787
85199,20060623,22063,633
85199,20060623,22063,20
85199,20060623,22063,821
85199,20060623,22063,876
85199,20060623,22063,2523
85199,20060623,22063,522
85199,20060623,22063,537
85199,20060623,22063,382
85199,20060623,22063,803
85199,20060623,22063,62
85199,20060623,22063,756
85199,20060623,22063,1060
85199,20060623,22063,352
85199,20060623,22063,1539
85493,20060630,22077,799
85493,20060630,22077,1837
85493,20060630,22077,2935
85493,20060630,22077,2260
85493,20060630,22077,698
85493,20060630,22077,290
85493,20060630,22077,305
85493,20060630,22077,2011
85493,20060630,22077,703
85493,20060630,22077,1220
85493,20060630,22077,1822
85493,20060630,22077,2179
85493,20060630,22077,132
85493,20060630,22077,11
85493,20060630,22077,117
85493,20060630,22077,2682
85493,20060630,22077,355
85493,20060630,22077,785
85493,20060630,22077,2112
85493,20060630,22077,2934
85493,20060630,22077,1695
85493,20060630,22077,2732
85493,20060630,22077,172
85537,20060629,22089,596
85537,20060629,22089,289
85537,20060629,22089,862
85537,20060629,22089,1091
85537,20060629,22089,1425
85537,20060629,22089,85
85537,20060629,22089,685
85537,20060629,22089,1489
85537,20060629,22089,677
85537,20060629,22089,273
85537,20060629,22089,868
85537,20060629,22089,274
85537,20060629,22089,2384
85537,20060629,22089,2514
85537,20060629,22089,798
85537,20060629,22089,11
85537,20060629,22089,1378
85537,20060629,22089,1540
85537,20060629,22089,1592
85537,20060629,22089,1057
85537,20060629,22089,878
85537,20060629,22089,2336
85597,20060630,22103,859
85597,20060630,22103,711
85597,20060630,22103,2409
85597,20060630,22103,1040
85597,20060630,22103,1040
85597,20060630,22103,176
85597,20060630,22103,2730
85597,20060630,22103,219
85597,20060630,22103,2118
85597,20060630,22103,671
85597,20060630,22103,1486
85597,20060630,22103,2324
85597,20060630,22103,496
85597,20060630,22103,1665
85597,20060630,22103,6
85597,20060630,22103,530
85597,20060630,22103,550
85597,20060630,22103,2094
85597,20060630,22103,2492
85597,20060630,22103,433
85597,20060630,22103,1992
85637,20060628,22116,36
85637,20060628,22116,911
85637,20060628,22116,912
85637,20060628,22116,290
85637,20060628,22116,3
85637,20060628,22116,2069
85637,20060628,22116,2652
85637,20060628,22116,2621
85637,20060628,22116,39
85637,20060628,22116,182
85637,20060628,22116,2223
85637,20060628,22116,1227
85637,20060628,22116,418
85637,20060628,22116,430
85637,20060628,22116,11
85637,20060628,22116,1941
85637,20060628,22116,960
85637,20060628,22116,486
85637,20060628,22116,2453
85834,20060701,22142,1526
85834,20060701,22142,584
85834,20060701,22142,2056
85914,20060701,22170,2749
85914,20060701,22170,1870
85914,20060701,22170,2537
85931,20060702,22198,344
85931,20060702,22198,144
85931,20060702,22198,2397
85931,20060702,22198,1716
85931,20060702,22198,1716
85931,20060702,22198,677
85931,20060702,22198,1395
85931,20060702,22198,224
85931,20060702,22198,957
85931,20060702,22198,200
85931,20060702,22198,502
85931,20060702,22198,73
85931,20060702,22198,323
85931,20060702,22198,1002
85931,20060702,22198,1231
85931,20060702,22198,19
85988,20060701,22227,1406
85988,20060701,22227,562
85988,20060701,22227,771
85988,20060701,22227,11
86009,20060702,22239,319
86009,20060702,22239,1470
86009,20060702,22239,375
86009,20060702,22239,1689
86009,20060702,22239,574
86009,20060702,22239,2255
86009,20060702,22239,499
86009,20060702,22239,191
86009,20060702,22239,336
86009,20060702,22239,329
86009,20060702,22239,1149
86009,20060702,22239,40
86009,20060702,22239,638
86009,20060702,22239,80
86093,20060628,22252,795
86093,20060628,22252,525
86096,20060630,22263,596
86096,20060630,22263,2384
86096,20060630,22263,210
86096,20060630,22263,11
86096,20060630,22263,245
86096,20060630,22263,62
86133,20060629,22282,878
86249,20060702,22302,2516
86249,20060702,22302,2634
86249,20060702,22302,2089
86260,20060627,22318,1244
86260,20060627,22318,481
86260,20060627,22318,20
86260,20060627,22318,636
86260,20060627,22318,858
86260,20060627,22318,11
86260,20060627,22318,394
86260,20060627,22318,817
86260,20060627,22318,1288
86260,20060627,22318,638
86260,20060627,22318,2052
86260,20060627,22318,767
86260,20060627,22318,1097
86260,20060627,22318,352
86303,20060701,22348,1043
86303,20060701,22348,2153
86303,20060701,22348,1659
86303,20060701,22348,1512
86303,20060701,22348,377
86303,20060701,22348,1208
86303,20060701,22348,797
86303,20060701,22348,2155
86303,20060701,22348,1334
86304,20060701,22387,2335
86304,20060701,22387,121
86516,20060628,22402,730
86516,20060628,22402,2845
86516,20060628,22402,1107
86516,20060628,22402,363
86581,20060630,22415,2199
86591,20060702,22431,2270
86591,20060702,22431,1521
86602,20060701,22453,495
86602,20060701,22453,263
86675,20060622,22466,1085
86675,20060622,22466,1449
86719,20060629,22490,2250
86719,20060629,22490,36
86719,20060629,22490,1
86719,20060629,22490,1196
86719,20060629,22490,37
86719,20060629,22490,1991
86719,20060629,22490,2954
86719,20060629,22490,343
86719,20060629,22490,563
86719,20060629,22490,1159
86719,20060629,22490,909
86719,20060629,22490,329
86719,20060629,22490,430
86719,20060629,22490,11
86719,20060629,22490,1437
86719,20060629,22490,351
86719,20060629,22490,2057
86868,20060630,22514,343
86868,20060630,22514,2818
86868,20060630,22514,2776
86938,20060627,22532,255
86938,20060627,22532,267
86938,20060627,22532,1796
87002,20060702,22560,296
87002,20060702,22560,2848
87008,20060701,22580,36
87008,20060701,22580,1648
87008,20060701,22580,2447
87051,20060702,22602,1086
87051,20060702,22602,797
87051,20060702,22602,11
87051,20060702,22602,138
87051,20060702,22602,1846
87071,20060702,22614,178
87071,20060702,22614,614
87071,20060702,22614,909
87071,20060702,22614,423
87071,20060702,22614,692
87071,20060702,22614,782
87071,20060702,22614,1545
87071,20060702,22614,2887
87084,20060630,22628,358
87084,20060630,22628,399
87233,20060624,22641,922
87235,20060629,22667,787
87235,20060629,22667,982
87235,20060629,22667,1885
87307,20060628,22686,105
87307,20060628,22686,881
87307,20060628,22686,337
87307,20060628,22686,280
87307,20060628,22686,530
87307,20060628,22686,503
87307,20060628,22686,62
87307,20060628,22686,1231
87380,20060627,22703,307
87380,20060627,22703,517
87380,20060627,22703,590
87380,20060627,22703,1306
87380,20060627,22703,231
87380,20060627,22703,108
87380,20060627,22703,429
87380,20060627,22703,406
87380,20060627,22703,11
87380,20060627,22703,1063
87380,20060627,22703,212
87380,20060627,22703,230
87380,20060627,22703,1285
87380,20060627,22703,1000
87413,20060702,22720,36
87413,20060702,22720,2804
87413,20060702,22720,138
87413,20060702,22720,1439
87413,20060702,22720,403
87413,20060702,22720,385
87434,20060702,22762,11
87434,20060702,22762,280
87434,20060702,22762,692
87488,20060627,22792,526
87488,20060627,22792,1976
87488,20060627,22792,649
87488,20060627,22792,251
87589,20060701,22847,2446
87589,20060701,22847,145
87589,20060701,22847,145
87589,20060701,22847,2797
87589,20060701,22847,2797
87589,20060701,22847,812
87589,20060701,22847,256
87589,20060701,22847,1104
87589,20060701,22847,182
87589,20060701,22847,1269
87589,20060701,22847,1165
87589,20060701,22847,530
87589,20060701,22847,663
87589,20060701,22847,785
87589,20060701,22847,1444
87589,20060701,22847,366
87589,20060701,22847,2573
87589,20060701,22847,588
87769,20060701,22858,1266
87769,20060701,22858,982
87769,20060701,22858,778
87769,20060701,22858,781
87846,20060628,22871,206
87846,20060628,22871,677
87846,20060628,22871,949
87846,20060628,22871,418
88043,20060629,22884,795
88043,20060629,22884,961
88043,20060629,22884,1266
88043,20060629,22884,2121
88043,20060629,22884,343
88043,20060629,22884,3
88043,20060629,22884,1204
88043,20060629,22884,224
88043,20060629,22884,949
88043,20060629,22884,11
88043,20060629,22884,817
88043,20060629,22884,503
88043,20060629,22884,109
88043,20060629,22884,1626
88043,20060629,22884,803
88043,20060629,22884,19
88043,20060629,22884,304
88215,20060630,22904,2140
88215,20060630,22904,64
88215,20060630,22904,862
88215,20060630,22904,2072
88215,20060630,22904,2910
88215,20060630,22904,825
88215,20060630,22904,343
88215,20060630,22904,2131
88215,20060630,22904,2977
88215,20060630,22904,1563
88215,20060630,22904,1171
88215,20060630,22904,1585
88215,20060630,22904,186
88215,20060630,22904,1256
88215,20060630,22904,11
88215,20060630,22904,863
88215,20060630,22904,200
88215,20060630,22904,264
88215,20060630,22904,18
88215,20060630,22904,40
88215,20060630,22904,1358
88215,20060630,22904,196
88226,20060622,22916,554
88358,20060702,22932,36
88358,20060702,22932,176
88358,20060702,22932,180
88358,20060702,22932,320
88358,20060702,22932,641
88458,20060702,22957,1577
88605,20060610,22969,99
88622,20060701,23003,1353
88622,20060701,23003,2082
88629,20060630,23017,495
88681,20060701,23037,1618
88681,20060701,23037,1234
88681,20060701,23037,2555
88681,20060701,23037,343
88681,20060701,23037,831
88681,20060701,23037,981
88681,20060701,23037,1584
88681,20060701,23037,185
88681,20060701,23037,919
88681,20060701,23037,552
88681,20060701,23037,95
88691,20060701,23077,489
88691,20060701,23077,934
88691,20060701,23077,2148
88691,20060701,23077,1231
88722,20060702,23104,433
88819,20060701,23126,0
88819,20060701,23126,290
88819,20060701,23126,2071
88819,20060701,23126,1094
88819,20060701,23126,2053
88920,20060630,23152,36
88920,20060630,23152,2196
88920,20060630,23152,233
88920,20060630,23152,1639
88920,20060630,23152,2991
88920,20060630,23152,275
88920,20060630,23152,413
88920,20060630,23152,31
89075,20060627,23164,526
89075,20060627,23164,0
89075,20060627,23164,409
89075,20060627,23164,180
89075,20060627,23164,1465
89075,20060627,23164,1513
89075,20060627,23164,2099
89075,20060627,23164,2388
89075,20060627,23164,1768
89075,20060627,23164,224
89075,20060627,23164,2061
89075,20060627,23164,2007
89075,20060627,23164,46
89075,20060627,23164,1517
89075,20060627,23164,449
89217,20060629,23185,36
89217,20060629,23185,289
89217,20060629,23185,1111
89217,20060629,23185,688
89217,20060629,23185,505
89220,20060702,23203,1398
89220,20060702,23203,1292
89220,20060702,23203,2197
89220,20060702,23203,476
89338,20060702,23242,22
89489,20060603,23257,1390
89489,20060603,23257,221
89596,20060629,23271,748
89596,20060629,23271,1318
89598,20060627,23285,912
89598,20060627,23285,290
89598,20060627,23285,1636
89598,20060627,23285,2367
89598,20060627,23285,461
89598,20060627,23285,1928
89598,20060627,23285,1300
89598,20060627,23285,1821
89598,20060627,23285,276
89598,20060627,23285,2122
89598,20060627,23285,1268
89598,20060627,23285,2845
89598,20060627,23285,2965
89598,20060627,23285,280
89598,20060627,23285,2607
89598,20060627,23285,502
89598,20060627,23285,531
89598,20060627,23285,819
89598,20060627,23285,19
89598,20060627,23285,651
89598,20060627,23285,352
89684,20060701,23305,2138
89792,20060701,23323,677
89792,20060701,23323,1897
89792,20060701,23323,585
89792,20060701,23323,1746
89792,20060701,23323,665
89792,20060701,23323,2246
89803,20060702,23343,988
89803,20060702,23343,161
89803,20060702,23343,371
89803,20060702,23343,144
89803,20060702,23343,839
89803,20060702,23343,176
89803,20060702,23343,2783
89803,20060702,23343,640
89803,20060702,23343,189
89803,20060702,23343,2106
89803,20060702,23343,1214
89803,20060702,23343,631
89803,20060702,23343,343
89803,20060702,23343,3000
89803,20060702,23343,1697
89803,20060702,23343,210
89803,20060702,23343,1422
89803,20060702,23343,1100
89803,20060702,23343,557
89803,20060702,23343,11
89803,20060702,23343,138
89803,20060702,23343,538
89803,20060702,23343,187
89803,20060702,23343,2940
89803,20060702,23343,1132
89803,20060702,23343,2338
89803,20060702,23343,951
89803,20060702,23343,19
89823,20060613,23357,1559
89823,20060613,23357,614
89823,20060613,23357,2760
89823,20060613,23357,1668
89974,20060702,23370,1349
90091,20060628,23396,307
90091,20060628,23396,1565
90091,20060628,23396,1091
90091,20060628,23396,1805
90091,20060628,23396,409
90091,20060628,23396,2580
90091,20060628,23396,343
90091,20060628,23396,121
90091,20060628,23396,973
90091,20060628,23396,1192
90091,20060628,23396,2020
90091,20060628,23396,49
90165,20060701,23430,1398
90179,20060629,23444,36
90179,20060629,23444,36
90179,20060629,23444,1361
90179,20060629,23444,274
90179,20060629,23444,946
90179,20060629,23444,359
90179,20060629,23444,1138
90179,20060629,23444,964
90179,20060629,23444,1215
90179,20060629,23444,2286
90179,20060629,23444,11
90179,20060629,23444,968
90179,20060629,23444,352
90241,20060628,23477,862
90241,20060628,23477,1803
90336,20060702,23490,20
90336,20060702,23490,583
90336,20060702,23490,224
90336,20060702,23490,11
90336,20060702,23490,40
90336,20060702,23490,62
90336,20060702,23490,1539
90354,20060702,23519,50
90354,20060702,23519,527
90354,20060702,23519,1566
90354,20060702,23519,18
90354,20060702,23519,1325
90365,20060626,23562,1525
90365,20060626,23562,2435
90609,20060628,23578,16
90609,20060628,23578,1142
90609,20060628,23578,62
90702,20060625,23595,36
90702,20060625,23595,949
90725,20060629,23606,1794
90725,20060629,23606,1170
90725,20060629,23606,1603
90725,20060629,23606,1072
90725,20060629,23606,221
90725,20060629,23606,1021
90725,20060629,23606,1890
90725,20060629,23606,224
90725,20060629,23606,418
90725,20060629,23606,690
90725,20060629,23606,642
90725,20060629,23606,2680
90725,20060629,23606,313
90725,20060629,23606,2872
90725,20060629,23606,1846
90725,20060629,23606,1449
90725,20060629,23606,1964
90750,20060627,23617,64
90750,20060627,23617,65
90750,20060627,23617,1997
90750,20060627,23617,116
90750,20060627,23617,12
90750,20060627,23617,550
90750,20060627,23617,2390
90750,20060627,23617,62
90822,20060623,23632,36
90822,20060623,23632,877
90921,20060630,23647,1305
90921,20060630,23647,1843
90921,20060630,23647,69
90921,20060630,23647,429
90921,20060630,23647,1076
90921,20060630,23647,1210
90921,20060630,23647,626
90921,20060630,23647,452
90921,20060630,23647,1211
91058,20060603,23658,245
91058,20060603,23658,1342
91068,20060702,23679,436
91068,20060702,23679,36
91068,20060702,23679,0
91068,20060702,23679,872
91068,20060702,23679,527
91068,20060702,23679,1273
91068,20060702,23679,1087
91068,20060702,23679,1854
91068,20060702,23679,105
91068,20060702,23679,698
91068,20060702,23679,2691
91068,20060702,23679,768
91068,20060702,23679,631
91068,20060702,23679,1312
91068,20060702,23679,1636
91068,20060702,23679,274
91068,20060702,23679,729
91068,20060702,23679,231
91068,20060702,23679,379
91068,20060702,23679,336
91068,20060702,23679,1936
91068,20060702,23679,11
91068,20060702,23679,1825
91068,20060702,23679,362
91068,20060702,23679,1304
91068,20060702,23679,664
91068,20060702,23679,248
91068,20060702,23679,367
91068,20060702,23679,2066
91068,20060702,23679,240
91068,20060702,23679,265
91068,20060702,23679,2321
91068,20060702,23679,945
91068,20060702,23679,396
91068,20060702,23679,1548
91068,20060702,23679,1097
91068,20060702,23679,352
91085,20060628,23697,2291
91085,20060628,23697,144
91085,20060628,23697,356
91085,20060628,23697,1536
91085,20060628,23697,343
91085,20060628,23697,2641
91085,20060628,23697,415
91085,20060628,23697,182
91085,20060628,23697,495
91085,20060628,23697,495
91085,20060628,23697,1269
91085,20060628,23697,231
91085,20060628,23697,1055
91085,20060628,23697,3002
91085,20060628,23697,1281
91085,20060628,23697,224
91085,20060628,23697,224
91085,20060628,23697,1314
91085,20060628,23697,537
91085,20060628,23697,2667
91085,20060628,23697,2114
91085,20060628,23697,714
91085,20060628,23697,1399
91085,20060628,23697,2616
91085,20060628,23697,1156
91085,20060628,23697,1156
91085,20060628,23697,709
91118,20060630,23712,526
91118,20060630,23712,1616
91118,20060630,23712,294
91118,20060630,23712,38
91118,20060630,23712,886
91118,20060630,23712,2255
91118,20060630,23712,1127
91118,20060630,23712,108
91118,20060630,23712,430
91118,20060630,23712,1475
91118,20060630,23712,1622
91118,20060630,23712,445
91118,20060630,23712,2299
91124,20060701,23733,62
91124,20060701,23733,787
91124,20060701,23733,1477
91124,20060701,23733,2118
91124,20060701,23733,2954
91124,20060701,23733,1141
91124,20060701,23733,2145
91124,20060701,23733,1673
91124,20060701,23733,2841
91124,20060701,23733,275
91124,20060701,23733,748
91124,20060701,23733,11
91124,20060701,23733,1960
91124,20060701,23733,394
91124,20060701,23733,77
91124,20060701,23733,803
91124,20060701,23733,1097
91226,20060623,23751,1643
91226,20060623,23751,2634
91313,20060630,23762,47
91313,20060630,23762,2982
91313,20060630,23762,2772
91313,20060630,23762,544
91313,20060630,23762,352
91313,20060630,23762,352
91405,20060702,23798,1504
91405,20060702,23798,0
91405,20060702,23798,178
91405,20060702,23798,1266
91405,20060702,23798,189
91405,20060702,23798,142
91405,20060702,23798,2285
91405,20060702,23798,1809
91405,20060702,23798,2647
91405,20060702,23798,183
91405,20060702,23798,1720
91405,20060702,23798,224
91405,20060702,23798,1950
91405,20060702,23798,1292
91405,20060702,23798,280
91405,20060702,23798,550
91405,20060702,23798,1797
91405,20060702,23798,2313
91405,20060702,23798,1712
91405,20060702,23798,323
91405,20060702,23798,314
91405,20060702,23798,1694
91405,20060702,23798,433
91405,20060702,23798,824
91405,20060702,23798,970
91405,20060702,23798,1613
91421,20060619,23810,799
91421,20060619,23810,36
91421,20060619,23810,1922
91421,20060619,23810,221
91421,20060619,23810,11
91421,20060619,23810,1683
91421,20060619,23810,27
91421,20060619,23810,968
91421,20060619,23810,878
91421,20060619,23810,651
91554,20060701,23837,141
91727,20060630,23860,36
91727,20060630,23860,1212
91727,20060630,23860,377
91727,20060630,23860,11
91727,20060630,23860,664
91727,20060630,23860,382
91943,20060627,23879,652
91943,20060627,23879,1456
91943,20060627,23879,2509
91943,20060627,23879,121
91943,20060627,23879,2563
92060,20060630,23892,62
92093,20060702,23908,269
92093,20060702,23908,1456
92093,20060702,23908,20
92093,20060702,23908,940
92093,20060702,23908,352
92129,20060702,23929,290
92187,20060701,23942,596
92187,20060701,23942,570
92187,20060701,23942,11
92187,20060701,23942,1609
92187,20060701,23942,1964
92213,20060629,23965,2645
92213,20060629,23965,596
92213,20060629,23965,1950
92213,20060629,23965,263
92213,20060629,23965,2066
92213,20060629,23965,62
92317,20060627,23997,289
92317,20060627,23997,176
92317,20060627,23997,256
92317,20060627,23997,1244
92317,20060627,23997,1638
92317,20060627,23997,62
92361,20060627,24008,2606
92361,20060627,24008,495
92361,20060627,24008,2514
92361,20060627,24008,1890
92430,20060517,24019,607
92430,20060517,24019,409
92430,20060517,24019,1443
92430,20060517,24019,677
92430,20060517,24019,1396
92430,20060517,24019,1235
92430,20060517,24019,1335
92430,20060517,24019,243
92430,20060517,24019,121
92430,20060517,24019,2229
92430,20060517,24019,2147
92430,20060517,24019,909
92430,20060517,24019,1255
92430,20060517,24019,11
92430,20060517,24019,117
92430,20060517,24019,72
92430,20060517,24019,2078
92430,20060517,24019,2377
92430,20060517,24019,168
92430,20060517,24019,40
92430,20060517,24019,1622
92430,20060517,24019,1907
92486,20060628,24033,1504
92486,20060628,24033,1088
92486,20060628,24033,1430
92486,20060628,24033,122
92486,20060628,24033,771
92486,20060628,24033,1567
92486,20060628,24033,2467
92486,20060628,24033,1596
92486,20060628,24033,202
92486,20060628,24033,878
92486,20060628,24033,172
92486,20060628,24033,2057
92572,20060619,24044,1854
92572,20060619,24044,37
92572,20060619,24044,1689
92572,20060619,24044,1990
92572,20060619,24044,77
92572,20060619,24044,119
92572,20060619,24044,1533
92589,20060627,24068,0
92589,20060627,24068,343
92589,20060627,24068,2230
92589,20060627,24068,88
92589,20060627,24068,1178
92589,20060627,24068,680
92589,20060627,24068,413
92807,20060625,24081,0
92807,20060625,24081,255
92807,20060625,24081,1700
92807,20060625,24081,814
92807,20060625,24081,242
92807,20060625,24081,828
92807,20060625,24081,754
92807,20060625,24081,336
92807,20060625,24081,1107
92807,20060625,24081,280
92807,20060625,24081,1377
92807,20060625,24081,531
92807,20060625,24081,2394
92807,20060625,24081,1571
92807,20060625,24081,2208
92807,20060625,24081,1375
92807,20060625,24081,1846
92807,20060625,24081,2979
92841,20060620,24092,482
92842,20060628,24109,923
92842,20060628,24109,343
92842,20060628,24109,95
92842,20060628,24109,109
92842,20060628,24109,445
92929,20060701,24123,2016
92929,20060701,24123,274
92929,20060701,24123,2122
92929,20060701,24123,998
